UDP Prague receiver listening at 0.0.0.0 on port 5005 with max packet size 1400 bytes.
[RECVER]: 43.49 sec, Rcvd: 0.778 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 43.71 sec, Rcvd: 0.786 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 43.92 sec, Rcvd: 0.835 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 44.14 sec, Rcvd: 0.735 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 44.35 sec, Rcvd: 0.798 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 44.56 sec, Rcvd: 0.760 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 44.77 sec, Rcvd: 0.794 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 44.98 sec, Rcvd: 0.689 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 45.18 sec, Rcvd: 0.794 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 45.39 sec, Rcvd: 0.789 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 45.60 sec, Rcvd: 0.840 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 45.82 sec, Rcvd: 0.729 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 46.03 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 46.25 sec, Rcvd: 0.735 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 46.45 sec, Rcvd: 0.700 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 46.65 sec, Rcvd: 0.784 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 46.87 sec, Rcvd: 0.727 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 47.08 sec, Rcvd: 0.731 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 47.32 sec, Rcvd: 0.618 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 47.55 sec, Rcvd: 0.675 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 47.75 sec, Rcvd: 0.850 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 47.96 sec, Rcvd: 0.753 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 48.16 sec, Rcvd: 0.821 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 48.38 sec, Rcvd: 0.744 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 48.58 sec, Rcvd: 0.567 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 48.79 sec, Rcvd: 0.851 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: 0.00%(0/18)
[RECVER]: 49.00 sec, Rcvd: 0.805 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 49.23 sec, Rcvd: 0.507 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 49.47 sec, Rcvd: 0.625 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: 0.00%(0/18)
[RECVER]: 49.67 sec, Rcvd: 0.954 Mbps, Sent: 0.018 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 0.00%(0/17)
[RECVER]: 49.88 sec, Rcvd: 0.797 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 50.08 sec, Rcvd: 0.812 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 50.29 sec, Rcvd: 0.677 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 50.53 sec, Rcvd: 0.495 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 50.73 sec, Rcvd: 1.065 Mbps, Sent: 0.020 Mbps, RTT: N/A, Mark: 0.00%(0/20), Lost: 0.00%(0/20)
[RECVER]: 50.94 sec, Rcvd: 0.830 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 51.14 sec, Rcvd: 0.656 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 51.35 sec, Rcvd: 0.759 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 51.56 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 51.78 sec, Rcvd: 0.785 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 51.98 sec, Rcvd: 0.839 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 52.19 sec, Rcvd: 0.809 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 52.46 sec, Rcvd: 0.588 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 52.67 sec, Rcvd: 0.784 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 0.00%(0/17)
[RECVER]: 52.87 sec, Rcvd: 0.782 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 53.08 sec, Rcvd: 0.768 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 53.31 sec, Rcvd: 0.616 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 16.67%(2/12)
[RECVER]: 53.52 sec, Rcvd: 0.732 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 53.72 sec, Rcvd: 0.811 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: -11.11%(-2/18)
[RECVER]: 53.95 sec, Rcvd: 0.695 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 54.15 sec, Rcvd: 0.733 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 54.35 sec, Rcvd: 0.782 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 54.61 sec, Rcvd: 0.566 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 54.81 sec, Rcvd: 0.838 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 0.00%(0/17)
[RECVER]: 55.01 sec, Rcvd: 0.789 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 55.28 sec, Rcvd: 0.497 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 55.49 sec, Rcvd: 0.922 Mbps, Sent: 0.017 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: 0.00%(0/18)
[RECVER]: 55.72 sec, Rcvd: 0.479 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 55.94 sec, Rcvd: 0.823 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/20), Lost: 0.00%(0/20)
[RECVER]: 56.14 sec, Rcvd: 0.887 Mbps, Sent: 0.017 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 56.35 sec, Rcvd: 0.764 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 56.55 sec, Rcvd: 0.780 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 56.77 sec, Rcvd: 0.737 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 56.98 sec, Rcvd: 0.599 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 57.19 sec, Rcvd: 0.739 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 57.40 sec, Rcvd: 0.956 Mbps, Sent: 0.018 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 57.62 sec, Rcvd: 0.732 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 57.83 sec, Rcvd: 0.788 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 58.03 sec, Rcvd: 0.802 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 58.23 sec, Rcvd: 0.665 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 58.43 sec, Rcvd: 0.855 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 58.64 sec, Rcvd: 0.788 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 58.89 sec, Rcvd: 0.493 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 59.10 sec, Rcvd: 0.820 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/19), Lost: 0.00%(0/19)
[RECVER]: 59.30 sec, Rcvd: 0.776 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 59.51 sec, Rcvd: 0.618 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 59.73 sec, Rcvd: 0.759 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 0.00%(0/17)
[RECVER]: 59.94 sec, Rcvd: 0.766 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 60.15 sec, Rcvd: 0.797 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 60.35 sec, Rcvd: 0.864 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 60.57 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 60.79 sec, Rcvd: 0.782 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 61.00 sec, Rcvd: 0.855 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 61.21 sec, Rcvd: 0.827 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 61.44 sec, Rcvd: 0.709 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 61.64 sec, Rcvd: 0.865 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 61.86 sec, Rcvd: 0.800 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 62.07 sec, Rcvd: 0.647 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 62.27 sec, Rcvd: 0.782 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 62.47 sec, Rcvd: 0.789 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 62.68 sec, Rcvd: 0.816 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 62.88 sec, Rcvd: 0.805 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 63.12 sec, Rcvd: 0.649 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 63.32 sec, Rcvd: 0.804 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 63.55 sec, Rcvd: 0.806 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 63.75 sec, Rcvd: 0.817 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 63.95 sec, Rcvd: 0.808 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 64.16 sec, Rcvd: 0.806 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 64.37 sec, Rcvd: 0.797 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 64.58 sec, Rcvd: 0.840 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 64.80 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 65.01 sec, Rcvd: 0.803 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 65.23 sec, Rcvd: 0.725 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 65.43 sec, Rcvd: 0.809 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 65.63 sec, Rcvd: 0.566 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 65.87 sec, Rcvd: 0.662 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 17.65%(3/17)
[RECVER]: 66.08 sec, Rcvd: 0.695 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: -18.75%(-3/16)
[RECVER]: 66.30 sec, Rcvd: 0.616 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 66.50 sec, Rcvd: 1.018 Mbps, Sent: 0.019 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: 0.00%(0/18)
[RECVER]: 66.80 sec, Rcvd: 0.425 Mbps, Sent: 0.008 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 67.01 sec, Rcvd: 0.960 Mbps, Sent: 0.018 Mbps, RTT: N/A, Mark: 0.00%(0/19), Lost: 0.00%(0/19)
[RECVER]: 67.21 sec, Rcvd: 0.895 Mbps, Sent: 0.017 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 67.41 sec, Rcvd: 0.766 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 67.62 sec, Rcvd: 0.783 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 67.82 sec, Rcvd: 0.645 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/11), Lost: 0.00%(0/11)
[RECVER]: 68.03 sec, Rcvd: 0.861 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
[RECVER]: 68.25 sec, Rcvd: 0.791 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 68.46 sec, Rcvd: 0.694 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 68.77 sec, Rcvd: 0.371 Mbps, Sent: 0.007 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 68.99 sec, Rcvd: 0.862 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/25), Lost: 0.00%(0/25)
[RECVER]: 69.21 sec, Rcvd: 0.753 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 69.45 sec, Rcvd: 0.565 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 69.66 sec, Rcvd: 0.772 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/20), Lost: 0.00%(0/20)
[RECVER]: 69.89 sec, Rcvd: 0.732 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 70.11 sec, Rcvd: 0.745 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 70.32 sec, Rcvd: 0.785 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 70.60 sec, Rcvd: 0.509 Mbps, Sent: 0.009 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 70.82 sec, Rcvd: 0.921 Mbps, Sent: 0.017 Mbps, RTT: N/A, Mark: 0.00%(0/21), Lost: 0.00%(0/21)
[RECVER]: 71.03 sec, Rcvd: 0.763 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 71.29 sec, Rcvd: 0.757 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 71.49 sec, Rcvd: 1.077 Mbps, Sent: 0.020 Mbps, RTT: N/A, Mark: 0.00%(0/19), Lost: 0.00%(0/19)
[RECVER]: 71.70 sec, Rcvd: 0.746 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 71.93 sec, Rcvd: 0.572 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 72.14 sec, Rcvd: 0.839 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/17), Lost: 0.00%(0/17)
[RECVER]: 72.34 sec, Rcvd: 0.780 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 72.55 sec, Rcvd: 0.672 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 72.75 sec, Rcvd: 0.798 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 72.98 sec, Rcvd: 0.864 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 73.19 sec, Rcvd: 0.745 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 73.40 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 73.60 sec, Rcvd: 0.690 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 73.81 sec, Rcvd: 0.785 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 74.01 sec, Rcvd: 0.775 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 74.23 sec, Rcvd: 0.406 Mbps, Sent: 0.008 Mbps, RTT: N/A, Mark: 0.00%(0/8), Lost: 0.00%(0/8)
[RECVER]: 74.46 sec, Rcvd: 1.261 Mbps, Sent: 0.023 Mbps, RTT: N/A, Mark: 0.00%(0/24), Lost: 0.00%(0/24)
[RECVER]: 74.67 sec, Rcvd: 0.709 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 74.90 sec, Rcvd: 0.682 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 75.10 sec, Rcvd: 0.882 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 75.30 sec, Rcvd: 0.722 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 75.50 sec, Rcvd: 0.584 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/10), Lost: 0.00%(0/10)
[RECVER]: 75.72 sec, Rcvd: 1.002 Mbps, Sent: 0.019 Mbps, RTT: N/A, Mark: 0.00%(0/19), Lost: 0.00%(0/19)
[RECVER]: 75.93 sec, Rcvd: 0.826 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 76.13 sec, Rcvd: 0.768 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 76.34 sec, Rcvd: 0.828 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 76.55 sec, Rcvd: 0.788 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 76.77 sec, Rcvd: 0.721 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 76.97 sec, Rcvd: 0.795 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 77.18 sec, Rcvd: 0.847 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 77.44 sec, Rcvd: 0.512 Mbps, Sent: 0.010 Mbps, RTT: N/A, Mark: 0.00%(0/12), Lost: 0.00%(0/12)
[RECVER]: 77.64 sec, Rcvd: 0.960 Mbps, Sent: 0.018 Mbps, RTT: N/A, Mark: 0.00%(0/18), Lost: 0.00%(0/18)
[RECVER]: 77.85 sec, Rcvd: 0.795 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 78.06 sec, Rcvd: 0.778 Mbps, Sent: 0.014 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 78.27 sec, Rcvd: 0.782 Mbps, Sent: 0.015 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 78.48 sec, Rcvd: 1.065 Mbps, Sent: 0.020 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 78.70 sec, Rcvd: 0.842 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 78.91 sec, Rcvd: 0.709 Mbps, Sent: 0.013 Mbps, RTT: N/A, Mark: 0.00%(0/13), Lost: 0.00%(0/13)
[RECVER]: 79.13 sec, Rcvd: 1.031 Mbps, Sent: 0.019 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 79.33 sec, Rcvd: 0.848 Mbps, Sent: 0.016 Mbps, RTT: N/A, Mark: 0.00%(0/15), Lost: 0.00%(0/15)
[RECVER]: 79.61 sec, Rcvd: 0.575 Mbps, Sent: 0.011 Mbps, RTT: N/A, Mark: 0.00%(0/14), Lost: 0.00%(0/14)
[RECVER]: 79.83 sec, Rcvd: 0.662 Mbps, Sent: 0.012 Mbps, RTT: N/A, Mark: 0.00%(0/16), Lost: 0.00%(0/16)
